Date,Coal,Hydro,Gas,Nuclear,Other,Petroleum,Solar,Wind
7/12/20 11:00 PM,1465,1304,21390,2268,814,88,10980,1972
7/12/20 10:00 PM,1112,1068,19328,2269,812,88,11433,1595
7/12/20 9:00 PM,885,868,16649,2268,812,88,11752,1407
7/12/20 8:00 PM,763,836,14569,2268,793,88,12075,1060
7/12/20 7:00 PM,658,776,11985,2268,758,88,12025,670
7/12/20 6:00 PM,556,669,10037,2270,722,88,11451,699
7/12/20 5:00 PM,553,609,8254,2270,713,89,11572,919
7/12/20 4:00 PM,554,600,8636,2271,686,88,10498,1386
7/12/20 3:00 PM,557,911,8243,2269,682,88,7517,2067
7/12/20 2:00 PM,556,853,8266,2270,680,88,3487,2503
7/12/20 1:00 PM,558,864,8931,2269,717,89,131,2826
7/12/20 12:00 PM,554,818,9267,2269,720,88,27,2979
7/12/20 11:00 AM,556,813,10019,2269,743,88,27,3066
7/12/20 10:00 AM,557,833,10807,2268,768,88,29,3172
7/12/20 9:00 AM,553,791,12201,2269,778,88,29,3300
7/12/20 8:00 AM,555,863,13148,2267,782,87,29,3189
7/12/20 7:00 AM,555,1508,14534,2268,797,88,28,3217
7/12/20 6:00 AM,744,1721,16991,2268,798,87,28,3290
7/12/20 5:00 AM,1157,1736,21167,2269,805,88,28,3321
7/12/20 4:00 AM,1310,1853,25036,2268,795,88,32,3168
7/12/20 3:00 AM,1482,2270,26777,2269,807,88,131,2350
7/12/20 2:00 AM,1486,2217,26310,2267,811,88,3020,2263
7/12/20 1:00 AM,1451,2016,24583,2270,794,88,7519,2076
7/12/20 12:00 AM,1301,1772,23611,2270,786,88,9908,1747
7/11/20 11:00 PM,1116,1391,21637,2271,785,88,10934,1424
7/11/20 10:00 PM,796,1259,19388,2267,797,87,11126,1079
7/11/20 9:00 PM,614,1136,17647,2266,788,87,10976,855
7/11/20 8:00 PM,609,1025,15678,2267,775,88,10913,640
7/11/20 7:00 PM,561,833,12969,2264,812,88,11482,558
7/11/20 6:00 PM,556,804,10811,2266,784,88,11668,380
7/11/20 5:00 PM,558,763,10018,2267,728,88,10792,308
7/11/20 4:00 PM,556,748,8754,2270,717,88,10321,311
7/11/20 3:00 PM,560,783,8520,2269,747,88,7846,627
7/11/20 2:00 PM,556,757,8859,2270,767,88,3342,1062
7/11/20 1:00 PM,558,802,9656,2269,755,88,109,1266
7/11/20 12:00 PM,558,793,9573,2269,747,89,5,1386
7/11/20 11:00 AM,557,788,10013,2271,775,89,5,1478
7/11/20 10:00 AM,554,791,10188,2269,801,88,5,1814
7/11/20 9:00 AM,555,886,11079,2266,819,88,7,2015
7/11/20 8:00 AM,553,1094,12657,2267,823,88,8,2243
7/11/20 7:00 AM,555,1513,14826,2266,822,83,11,2310
7/11/20 6:00 AM,579,1513,17900,2265,826,55,11,2076
7/11/20 5:00 AM,893,1604,21076,2268,825,55,11,2265
7/11/20 4:00 AM,994,1876,24436,2268,822,55,18,2370
7/11/20 3:00 AM,993,2198,25501,2268,828,56,112,2147
7/11/20 2:00 AM,980,1877,25529,2268,842,57,2820,1611
7/11/20 1:00 AM,1042,1811,23803,2267,820,88,7798,1354
7/11/20 12:00 AM,1239,1743,22597,2271,816,89,10114,901
7/10/20 11:00 PM,1256,1524,20975,2271,807,89,11037,609
7/10/20 10:00 PM,986,1423,19396,2270,788,89,11671,488
7/10/20 9:00 PM,664,1036,17680,2267,786,88,12035,283
7/10/20 8:00 PM,580,961,15069,2266,752,89,12042,163
7/10/20 7:00 PM,559,847,12406,2267,714,89,12160,151
7/10/20 6:00 PM,557,716,10432,2266,713,86,11890,221
7/10/20 5:00 PM,559,678,9470,2267,733,88,11610,306
7/10/20 4:00 PM,557,661,8859,2272,735,88,10579,568
7/10/20 3:00 PM,560,672,9110,2270,754,89,8391,1147
7/10/20 2:00 PM,557,758,9341,2271,767,89,3827,1376
7/10/20 1:00 PM,558,808,8965,2270,743,89,191,2556
7/10/20 12:00 PM,558,593,8193,2271,728,89,27,2697
7/10/20 11:00 AM,558,593,8060,2270,734,89,27,2954
7/10/20 10:00 AM,558,628,8650,2270,756,89,29,3512
7/10/20 9:00 AM,560,807,9433,2267,754,88,29,3735
7/10/20 8:00 AM,559,898,10645,2268,775,89,29,3954
7/10/20 7:00 AM,557,1143,11896,2269,805,88,26,3722
7/10/20 6:00 AM,568,1224,13955,2269,809,89,28,3392
7/10/20 5:00 AM,649,1789,17345,2269,806,88,28,3465
7/10/20 4:00 AM,847,1965,20904,2269,802,88,272,3317
7/10/20 3:00 AM,828,1941,22263,2270,820,88,385,2764
7/10/20 2:00 AM,827,1629,22548,2270,823,89,3568,2501
7/10/20 1:00 AM,794,1480,20109,2271,832,88,8165,2567
7/10/20 12:00 AM,624,1425,18319,2269,814,89,10542,1856
7/9/20 11:00 PM,558,1309,16677,2268,811,89,11578,1370
7/9/20 10:00 PM,557,1228,14674,2266,817,88,12208,1131
7/9/20 9:00 PM,554,904,12754,2266,808,88,12475,667
7/9/20 8:00 PM,565,820,10542,2265,781,88,12547,730
7/9/20 7:00 PM,556,697,9074,2263,752,88,12596,818
7/9/20 6:00 PM,555,661,7686,2262,750,88,12388,911
7/9/20 5:00 PM,555,634,7133,2269,733,89,11928,1207
7/9/20 4:00 PM,557,625,7011,2266,730,89,10975,1600
7/9/20 3:00 PM,557,721,7430,2266,757,88,8747,2081
7/9/20 2:00 PM,561,935,7224,2265,768,89,4128,2730
7/9/20 1:00 PM,560,844,7723,2266,745,88,207,3195
7/9/20 12:00 PM,563,601,7229,2268,739,89,5,3137
7/9/20 11:00 AM,560,616,7023,2269,737,89,5,3565
7/9/20 10:00 AM,559,597,6723,2269,732,89,7,3730
7/9/20 9:00 AM,559,704,7417,2268,745,88,7,4043
7/9/20 8:00 AM,567,861,8205,2271,757,88,7,4551
7/9/20 7:00 AM,628,1035,10378,2273,786,89,8,4521
7/9/20 6:00 AM,630,1369,12407,2273,805,88,8,4495
7/9/20 5:00 AM,737,1689,15578,2273,816,89,9,4459
7/9/20 4:00 AM,1033,1898,18065,2272,802,88,68,4233
7/9/20 3:00 AM,1350,2038,19426,2273,840,89,181,4167
7/9/20 2:00 AM,1331,1700,19254,2272,827,89,3492,3996
7/9/20 1:00 AM,1331,1387,16622,2270,828,89,8285,3961
7/9/20 12:00 AM,1331,1234,15070,2271,817,89,10574,3585
7/8/20 11:00 PM,1330,997,14237,2271,819,89,11614,2862
7/8/20 10:00 PM,1326,1083,13007,2271,840,89,12239,1963
7/8/20 9:00 PM,1180,854,11715,2270,791,89,12502,1365
7/8/20 8:00 PM,1035,790,10162,2269,765,89,12486,944
7/8/20 7:00 PM,618,707,9289,2272,763,89,12462,663
7/8/20 6:00 PM,558,660,8270,2273,748,89,12275,839
7/8/20 5:00 PM,558,644,8374,2272,735,89,11805,1125
7/8/20 4:00 PM,557,678,7595,2271,727,89,10968,1658
7/8/20 3:00 PM,557,680,7813,2271,725,89,8979,1882
7/8/20 2:00 PM,556,868,7768,2271,762,89,4365,2167
7/8/20 1:00 PM,554,823,7838,2270,757,88,265,2689
7/8/20 12:00 PM,556,577,7238,2270,747,89,6,3199
7/8/20 11:00 AM,555,559,6694,2271,737,90,6,3719
7/8/20 10:00 AM,556,570,7039,2274,739,89,8,4063
7/8/20 9:00 AM,558,574,7541,2272,757,89,8,4096
7/8/20 8:00 AM,558,638,8811,2273,792,89,8,4079
7/8/20 7:00 AM,559,935,10785,2276,803,88,7,3735
7/8/20 6:00 AM,568,1166,12782,2274,829,89,7,3946
7/8/20 5:00 AM,683,1556,15701,2274,825,89,7,3864
7/8/20 4:00 AM,865,1579,18235,2276,830,89,95,3852
7/8/20 3:00 AM,1057,1523,19684,2275,813,89,228,3909
7/8/20 2:00 AM,930,1270,19865,2274,828,90,3433,3780
7/8/20 1:00 AM,812,1185,17480,2273,821,90,8255,3439
7/8/20 12:00 AM,793,1070,15556,2277,817,89,10573,3383
7/7/20 11:00 PM,694,1054,15048,2276,798,88,11404,3075
7/7/20 10:00 PM,685,1023,13778,2272,792,89,11980,2891
7/7/20 9:00 PM,687,873,12001,2273,787,89,12386,2585
7/7/20 8:00 PM,686,774,10125,2274,739,89,12524,2404
7/7/20 7:00 PM,564,789,7695,2274,727,89,12554,1994
7/7/20 6:00 PM,557,795,6986,2275,729,89,12420,2027
7/7/20 5:00 PM,557,691,6836,2273,704,89,11921,2148
7/7/20 4:00 PM,558,625,6683,2273,695,89,11022,2291
7/7/20 3:00 PM,556,707,6550,2273,735,89,8884,2559
7/7/20 2:00 PM,566,943,6639,2273,769,89,4283,2812
7/7/20 1:00 PM,559,890,6830,2273,745,88,269,3194
7/7/20 12:00 PM,558,716,6588,2272,726,89,5,3628
7/7/20 11:00 AM,555,703,6391,2272,747,89,5,3948
7/7/20 10:00 AM,556,707,6780,2274,753,89,7,3901
7/7/20 9:00 AM,555,797,7119,2273,771,89,7,4144
7/7/20 8:00 AM,555,896,8119,2274,772,89,7,4083
7/7/20 7:00 AM,559,935,10100,2272,796,89,8,4500
7/7/20 6:00 AM,574,1078,12882,2274,805,89,8,4711
7/7/20 5:00 AM,675,1142,15670,2274,787,89,8,4513
7/7/20 4:00 AM,913,1464,18348,2276,797,88,24,4647
7/7/20 3:00 AM,1135,1733,20306,2276,852,89,143,4685
7/7/20 2:00 AM,1039,1571,19501,2275,858,89,3465,4579
7/7/20 1:00 AM,1035,1337,17456,2272,855,89,8333,4848
7/7/20 12:00 AM,958,1116,15484,2271,846,89,10599,4703
7/6/20 11:00 PM,886,1116,14192,2270,827,89,11640,4308
7/6/20 10:00 PM,671,955,13522,2270,820,89,12243,3748
7/6/20 9:00 PM,563,822,12372,2269,814,89,12537,3256
7/6/20 8:00 PM,556,794,11756,2270,831,89,12634,2500
7/6/20 7:00 PM,555,793,9094,2267,824,89,12638,2088
7/6/20 6:00 PM,555,674,7546,2270,782,89,12417,1748
7/6/20 5:00 PM,556,653,7350,2269,750,89,11891,2100
7/6/20 4:00 PM,555,663,6690,2268,757,89,10983,2360
7/6/20 3:00 PM,557,739,6735,2267,779,89,9026,2845
7/6/20 2:00 PM,559,935,6589,2267,830,89,4308,3240
7/6/20 1:00 PM,558,1003,6498,2267,802,89,265,3771
7/6/20 12:00 PM,558,857,5926,2266,764,89,5,3888
7/6/20 11:00 AM,558,848,5672,2265,758,89,5,4123
7/6/20 10:00 AM,555,677,6217,2267,785,89,8,4385
7/6/20 9:00 AM,555,676,5837,2265,832,88,8,4846
7/6/20 8:00 AM,555,778,7344,2266,836,89,8,4924
7/6/20 7:00 AM,554,1032,8703,2265,832,89,7,5062
7/6/20 6:00 AM,566,1223,11756,2268,837,88,8,5071
7/6/20 5:00 AM,822,1692,14738,2268,825,86,8,4976
7/6/20 4:00 AM,1018,2103,16697,2264,818,89,99,4872
7/6/20 3:00 AM,1177,2253,17333,2264,830,89,209,4518
7/6/20 2:00 AM,1176,1655,16885,2263,836,89,3349,4194
7/6/20 1:00 AM,1177,1296,14961,2264,827,88,8244,4003
7/6/20 12:00 AM,1177,1111,13380,2261,846,88,10566,3659
7/5/20 11:00 PM,1171,1104,10991,2258,848,88,11586,3133
7/5/20 10:00 PM,1089,1075,8424,2256,839,88,12200,2548
7/5/20 9:00 PM,812,1085,6540,2255,806,88,12488,1946
7/5/20 8:00 PM,750,840,4705,2256,805,89,12626,1533
7/5/20 7:00 PM,730,613,4241,2253,766,88,12597,1347
7/5/20 6:00 PM,704,554,3479,2252,733,89,12379,1581
7/5/20 5:00 PM,706,642,3421,2251,731,88,11805,2011
7/5/20 4:00 PM,706,556,3399,2253,729,89,10933,2592
7/5/20 3:00 PM,708,601,3392,2252,734,88,8767,2810
7/5/20 2:00 PM,709,965,3945,2254,757,88,4385,3121
7/5/20 1:00 PM,566,921,4317,2252,762,89,278,3575
7/5/20 12:00 PM,559,851,4143,2251,750,89,5,3599
7/5/20 11:00 AM,557,929,4345,2252,749,89,5,3939
7/5/20 10:00 AM,555,900,4889,2254,775,89,7,4087
7/5/20 9:00 AM,554,875,5532,2253,808,89,7,4395
7/5/20 8:00 AM,556,1015,6447,2253,820,89,7,4416
7/5/20 7:00 AM,557,1419,8233,2257,812,88,9,4315
7/5/20 6:00 AM,601,1651,9934,2259,820,88,9,4353
7/5/20 5:00 AM,886,1801,11801,2262,824,89,9,4254
7/5/20 4:00 AM,904,1720,13499,2261,836,89,54,4252
7/5/20 3:00 AM,905,1753,14893,2262,847,88,171,4092
7/5/20 2:00 AM,905,1613,14463,2259,856,88,3469,3905
7/5/20 1:00 AM,907,1355,11617,2258,850,88,8294,3865
7/5/20 12:00 AM,905,1047,9448,2257,834,89,10586,3321
7/4/20 11:00 PM,885,965,7682,2255,844,88,11611,3044
7/4/20 10:00 PM,817,775,6702,2254,863,88,12144,2547
7/4/20 9:00 PM,722,895,5453,2257,856,88,12560,1724
7/4/20 8:00 PM,716,674,3874,2258,822,89,12644,1143
7/4/20 7:00 PM,704,601,3542,2260,795,89,12627,949
7/4/20 6:00 PM,703,574,3595,2260,750,89,12419,1056
7/4/20 5:00 PM,704,550,3254,2262,730,88,11977,1278
7/4/20 4:00 PM,710,540,3118,2262,728,89,10954,1477
7/4/20 3:00 PM,708,577,3194,2261,740,88,8679,1700
7/4/20 2:00 PM,695,923,3508,2262,778,89,4360,1911
7/4/20 1:00 PM,571,900,3632,2260,802,89,301,2401
7/4/20 12:00 PM,558,869,4099,2260,794,89,6,2398
7/4/20 11:00 AM,558,891,4549,2260,808,89,6,2662
7/4/20 10:00 AM,557,886,4525,2260,784,89,8,2911
7/4/20 9:00 AM,558,890,5382,2259,819,89,8,3331
7/4/20 8:00 AM,556,900,7131,2259,831,89,8,3360
7/4/20 7:00 AM,558,773,8733,2259,850,89,7,3392
7/4/20 6:00 AM,560,851,11251,2260,869,89,7,3468
7/4/20 5:00 AM,643,1517,13748,2258,872,89,8,3427
7/4/20 4:00 AM,855,1602,14516,2255,881,88,61,3437
7/4/20 3:00 AM,1162,1840,14832,2259,854,89,174,3052
7/4/20 2:00 AM,926,1640,14447,2260,837,88,3472,2810
7/4/20 1:00 AM,903,1467,12230,2258,832,88,8341,2371
7/4/20 12:00 AM,904,1138,10234,2259,836,88,10585,2189
7/3/20 11:00 PM,901,1177,7820,2256,833,88,11455,2070
7/3/20 10:00 PM,901,950,6427,2255,797,89,12023,1777
7/3/20 9:00 PM,793,862,5590,2254,794,89,12318,1379
7/3/20 8:00 PM,766,819,4743,2257,775,89,12400,1182
7/3/20 7:00 PM,578,771,4019,2260,767,88,12350,1007
7/3/20 6:00 PM,557,752,4005,2255,756,88,12424,902
7/3/20 5:00 PM,556,734,3690,2259,745,89,11753,1051
7/3/20 4:00 PM,557,746,3729,2263,748,88,11012,969
7/3/20 3:00 PM,557,770,4137,2257,791,89,8845,1083
7/3/20 2:00 PM,558,847,5037,2259,837,89,4330,1319
7/3/20 1:00 PM,558,767,5862,2260,842,89,319,1662
7/3/20 12:00 PM,558,678,5896,2262,842,89,4,1856
7/3/20 11:00 AM,558,677,5975,2262,815,89,4,2148
7/3/20 10:00 AM,557,680,5715,2263,828,90,6,2545
7/3/20 9:00 AM,559,702,6591,2262,837,89,7,2639
7/3/20 8:00 AM,556,729,7127,2260,836,89,7,2859
7/3/20 7:00 AM,558,681,8125,2259,840,89,8,3158
7/3/20 6:00 AM,579,866,9897,2260,846,90,6,3070
7/3/20 5:00 AM,734,1534,11909,2257,860,89,6,3005
7/3/20 4:00 AM,851,1702,12980,2253,875,89,81,2997
7/3/20 3:00 AM,1074,1784,13379,2254,864,89,188,3038
7/3/20 2:00 AM,1076,1699,12311,2260,861,89,3396,3029
7/3/20 1:00 AM,1091,1567,9933,2257,853,89,8382,2859
7/3/20 12:00 AM,1108,1358,8363,2253,829,89,10691,2849
7/2/20 11:00 PM,1117,1270,7715,2262,829,88,11631,2425
7/2/20 10:00 PM,1058,988,6517,2258,790,89,12302,2305
7/2/20 9:00 PM,948,869,6236,2257,780,89,12528,1747
7/2/20 8:00 PM,927,844,5467,2255,771,90,12580,1189
7/2/20 7:00 PM,620,773,4944,2257,766,89,12366,1154
7/2/20 6:00 PM,566,707,4813,2256,748,89,12390,972
7/2/20 5:00 PM,575,697,4954,2255,749,89,11936,787
7/2/20 4:00 PM,594,737,4895,2257,750,89,11058,982
7/2/20 3:00 PM,648,756,5130,2256,781,90,8836,1234
7/2/20 2:00 PM,594,804,6162,2261,823,89,4427,1610
7/2/20 1:00 PM,565,741,6365,2258,817,90,349,1841
7/2/20 12:00 PM,636,661,5824,2261,791,90,6,2123
7/2/20 11:00 AM,562,656,5816,2262,756,89,6,2322
7/2/20 10:00 AM,562,659,6267,2261,784,89,8,2485
7/2/20 9:00 AM,562,656,6818,2260,799,90,8,2568
7/2/20 8:00 AM,564,682,7259,2258,835,89,20,2775
7/2/20 7:00 AM,565,724,8214,2258,835,90,23,2959
7/2/20 6:00 AM,574,1005,10488,2260,847,89,23,2579
7/2/20 5:00 AM,751,1608,12635,2260,859,89,23,2538
7/2/20 4:00 AM,894,1743,13881,2259,864,89,96,2619
7/2/20 3:00 AM,1201,1775,14492,2258,857,89,196,2588
7/2/20 2:00 AM,1052,1745,13537,2258,853,89,3285,2649
7/2/20 1:00 AM,1050,1642,10421,2265,857,89,8213,2808
7/2/20 12:00 AM,1050,1488,8943,2268,848,89,10674,2613
7/1/20 11:00 PM,1043,1269,7637,2264,864,89,11786,2271
7/1/20 10:00 PM,1021,1031,6693,2260,1828,89,12413,1784
7/1/20 9:00 PM,943,961,5796,2259,791,89,12646,1345
7/1/20 8:00 PM,912,822,4893,2256,785,89,12790,1162
7/1/20 7:00 PM,590,805,4989,2259,774,90,12803,398
7/1/20 6:00 PM,566,717,4635,2259,759,89,12556,293
7/1/20 5:00 PM,567,708,4645,2257,755,89,11968,567
7/1/20 4:00 PM,568,772,4380,2258,750,89,11020,846
7/1/20 3:00 PM,570,757,4611,2261,792,89,8969,1102
7/1/20 2:00 PM,568,810,5621,2262,835,90,4354,1495
7/1/20 1:00 PM,568,713,6001,2263,824,89,335,1695
7/1/20 12:00 PM,568,590,5167,2264,798,89,5,1891
7/1/20 11:00 AM,566,594,5225,2263,783,89,5,2165
7/1/20 10:00 AM,564,625,5357,2262,788,89,7,2262
7/1/20 9:00 AM,564,615,5618,2261,785,89,7,2832
7/1/20 8:00 AM,565,671,6392,2259,794,89,6,3057
7/1/20 7:00 AM,567,787,7893,2257,829,88,8,2797
7/1/20 6:00 AM,561,1293,10185,2256,835,89,8,2583
7/1/20 5:00 AM,578,1575,12355,2254,842,89,7,2587
7/1/20 4:00 AM,808,1895,14130,2256,852,88,119,2455
7/1/20 3:00 AM,1028,1809,14015,2259,866,89,232,2493
7/1/20 2:00 AM,840,1794,13113,2264,867,89,3445,2658
7/1/20 1:00 AM,803,1599,10716,2266,839,89,8270,2759
7/1/20 12:00 AM,801,1510,9124,2264,738,89,10706,2645
6/30/20 11:00 PM,792,1357,8141,2263,716,89,11778,1962
6/30/20 10:00 PM,780,1090,6852,2263,714,89,12375,962
6/30/20 9:00 PM,776,876,6081,2259,698,89,12676,420
6/30/20 8:00 PM,756,800,5597,2257,686,89,12678,245
6/30/20 7:00 PM,579,788,4641,2260,705,89,12718,242
6/30/20 6:00 PM,569,767,4571,2260,749,89,12557,257
6/30/20 5:00 PM,570,735,4514,2257,736,89,12097,371
6/30/20 4:00 PM,569,707,4399,2254,744,89,11119,533
6/30/20 3:00 PM,570,710,4800,2255,745,89,9019,669
6/30/20 2:00 PM,602,782,5253,2254,796,89,4451,984
6/30/20 1:00 PM,567,751,5947,2255,765,89,346,1673
6/30/20 12:00 PM,565,657,5728,2257,747,88,5,1982
6/30/20 11:00 AM,568,619,5376,2258,740,89,4,2674
6/30/20 10:00 AM,567,616,5647,2262,747,89,6,2981
6/30/20 9:00 AM,564,648,5767,2257,750,89,6,3187
6/30/20 8:00 AM,562,726,7176,2256,743,90,6,3264
6/30/20 7:00 AM,565,907,8239,2255,776,89,7,3547
6/30/20 6:00 AM,564,1394,9718,2257,778,88,7,3306
6/30/20 5:00 AM,564,1803,10936,2254,812,89,7,3377
6/30/20 4:00 AM,578,2063,11852,2249,831,89,112,3371
6/30/20 3:00 AM,746,1883,11853,2250,836,90,229,3458
6/30/20 2:00 AM,609,1485,10793,2254,842,89,3399,3200
6/30/20 1:00 AM,599,1426,8544,2256,782,89,8300,3459
6/30/20 12:00 AM,598,1180,7404,2259,764,89,10823,3678
6/29/20 11:00 PM,585,1038,6492,2259,736,89,11856,3288
6/29/20 10:00 PM,564,737,5022,2258,722,89,12543,3044
6/29/20 9:00 PM,567,812,4272,2261,715,89,12814,2469
6/29/20 8:00 PM,567,783,4196,2257,715,90,12829,2003
6/29/20 7:00 PM,567,771,3995,2252,706,90,12865,1679
6/29/20 6:00 PM,567,752,3758,2256,707,89,12677,2033
6/29/20 5:00 PM,567,646,3762,2256,712,89,12150,2657
6/29/20 4:00 PM,566,763,3926,2253,739,89,11113,3034
6/29/20 3:00 PM,567,748,4501,2254,783,90,9223,2648
6/29/20 2:00 PM,565,736,6524,2256,831,88,4382,2231
6/29/20 1:00 PM,567,657,7399,2259,814,90,364,1706
6/29/20 12:00 PM,567,662,7436,2258,768,87,6,1482
6/29/20 11:00 AM,566,658,7047,2257,754,90,6,1761
6/29/20 10:00 AM,565,668,7302,2258,757,90,8,1734
6/29/20 9:00 AM,564,667,7233,2255,769,90,8,2022
6/29/20 8:00 AM,564,681,7606,2253,810,89,8,2515
6/29/20 7:00 AM,565,1209,7586,2258,820,90,6,3170
6/29/20 6:00 AM,565,1608,8273,2256,835,89,5,2954
6/29/20 5:00 AM,569,1697,9823,2258,837,90,5,3118
6/29/20 4:00 AM,736,1566,11599,2257,859,89,18,3086
6/29/20 3:00 AM,574,1647,12021,2256,848,89,142,3097
6/29/20 2:00 AM,561,1411,10682,2254,847,88,2883,3183
6/29/20 1:00 AM,565,1226,8409,2253,830,89,6227,3814
6/29/20 12:00 AM,563,1182,6304,2253,818,89,8200,4143
6/28/20 11:00 PM,564,1068,4755,2254,799,89,9691,4267
6/28/20 10:00 PM,563,800,3321,2257,748,89,11387,4490
6/28/20 9:00 PM,563,610,3017,2255,731,88,11949,4505
6/28/20 8:00 PM,563,594,3136,2255,740,88,12232,4097
6/28/20 7:00 PM,564,570,3075,2255,739,89,12168,3859
6/28/20 6:00 PM,564,574,3063,2248,743,89,11861,3620
6/28/20 5:00 PM,565,577,3046,2249,741,89,11568,3178
6/28/20 4:00 PM,566,583,3218,2253,751,89,10034,3047
6/28/20 3:00 PM,566,576,3520,2250,771,89,8171,3024
6/28/20 2:00 PM,565,754,5230,2254,828,89,3772,3184
6/28/20 1:00 PM,566,751,6854,2255,830,90,304,3455
6/28/20 12:00 PM,566,756,7236,2253,840,88,7,3365
6/28/20 11:00 AM,564,765,7384,2253,837,89,8,3383
6/28/20 10:00 AM,562,760,7214,2252,839,90,9,3628
6/28/20 9:00 AM,561,751,8295,2253,834,89,9,3690
6/28/20 8:00 AM,560,748,9598,2257,843,89,9,3773
6/28/20 7:00 AM,563,1031,10633,2257,833,88,9,3983
6/28/20 6:00 AM,620,1217,11759,2253,843,89,9,4097
6/28/20 5:00 AM,988,1659,13882,2251,848,88,9,3969
6/28/20 4:00 AM,1047,2038,15538,2252,846,88,52,4231
6/28/20 3:00 AM,1313,1935,16410,2252,852,88,148,4356
6/28/20 2:00 AM,1115,1580,16545,2251,866,87,3227,4892
6/28/20 1:00 AM,1045,1430,14187,2248,867,87,7790,5001
6/28/20 12:00 AM,1045,1210,12485,2248,833,88,10217,4753
6/27/20 11:00 PM,1045,952,10043,2250,820,88,11294,4589
6/27/20 10:00 PM,913,991,8801,2254,807,87,11878,3926
6/27/20 9:00 PM,890,1027,7515,2254,809,87,12398,2833
6/27/20 8:00 PM,872,739,5831,2254,815,88,12461,2528
6/27/20 7:00 PM,599,717,5331,2258,809,88,12498,2062
6/27/20 6:00 PM,563,602,5042,2254,776,88,12329,1870
6/27/20 5:00 PM,563,583,4743,2252,747,88,11703,1932
6/27/20 4:00 PM,563,568,4807,2250,749,88,10725,2444
6/27/20 3:00 PM,562,574,4957,2251,805,88,8552,3315
6/27/20 2:00 PM,563,789,6129,2251,820,88,3998,3915
6/27/20 1:00 PM,565,753,7274,2251,830,88,304,4083
6/27/20 12:00 PM,565,685,7375,2253,826,89,6,4147
6/27/20 11:00 AM,563,697,7306,2254,800,89,6,4255
6/27/20 10:00 AM,563,762,7223,2253,785,88,8,4391
6/27/20 9:00 AM,562,780,7124,2254,791,88,8,4343
6/27/20 8:00 AM,561,878,8606,2253,798,88,8,4359
6/27/20 7:00 AM,637,830,10637,2253,810,89,9,4210
6/27/20 6:00 AM,738,1043,13068,2255,824,88,9,4137
6/27/20 5:00 AM,899,1599,16223,2254,821,88,9,4065
6/27/20 4:00 AM,1015,1912,17727,2251,820,88,61,3889
6/27/20 3:00 AM,1296,1948,18862,2246,822,88,179,3450
6/27/20 2:00 AM,1253,1724,18875,2243,824,88,2989,3470
6/27/20 1:00 AM,1197,1724,16923,2245,829,88,6859,3001
6/27/20 12:00 AM,1187,1613,15842,2246,821,88,9003,2447
6/26/20 11:00 PM,1169,1704,15382,2244,839,88,9133,1990
6/26/20 10:00 PM,897,1411,13520,2243,784,87,10249,1726
6/26/20 9:00 PM,873,1107,11532,2247,779,87,11494,1266
6/26/20 8:00 PM,867,811,9623,2248,763,70,11852,1010
6/26/20 7:00 PM,635,766,8569,2253,762,47,11924,893
6/26/20 6:00 PM,596,726,8158,2247,719,46,11826,948
6/26/20 5:00 PM,596,676,7456,2251,678,85,11576,1143
6/26/20 4:00 PM,565,677,7250,2248,689,85,10069,1406
6/26/20 3:00 PM,565,686,7679,2248,749,81,7583,1991
6/26/20 2:00 PM,564,840,7801,2248,807,49,3604,2040
6/26/20 1:00 PM,559,591,7776,2253,773,46,205,2210
6/26/20 12:00 PM,564,572,7463,2255,759,46,7,2200
6/26/20 11:00 AM,562,560,7307,2258,793,46,7,2384
6/26/20 10:00 AM,562,563,7848,2256,795,46,9,2576
6/26/20 9:00 AM,559,583,8566,2253,791,46,9,2266
6/26/20 8:00 AM,598,615,9780,2255,800,46,9,2426
6/26/20 7:00 AM,559,792,11545,2254,810,46,10,2635
6/26/20 6:00 AM,614,979,13473,2253,812,46,10,3051
6/26/20 5:00 AM,701,1442,16770,2252,823,46,10,3133
6/26/20 4:00 AM,977,1893,17722,2252,845,46,42,3343
6/26/20 3:00 AM,1263,2010,17873,2249,826,46,141,3745
6/26/20 2:00 AM,1054,1509,17627,2249,834,47,2819,3668
6/26/20 1:00 AM,1019,1321,16108,2245,809,46,7250,3626
6/26/20 12:00 AM,1010,1180,14954,2246,777,46,9438,3493
6/25/20 11:00 PM,1001,1157,14035,2245,782,46,10719,2925
6/25/20 10:00 PM,889,1072,13260,2250,770,46,10736,2259
6/25/20 9:00 PM,803,841,12216,2253,742,47,10625,1573
6/25/20 8:00 PM,787,751,11159,2254,707,46,11098,1486
6/25/20 7:00 PM,576,745,9999,2253,701,46,10870,1230
6/25/20 6:00 PM,561,712,9299,2256,696,46,10846,1538
6/25/20 5:00 PM,563,703,8403,2257,682,46,10602,1698
6/25/20 4:00 PM,597,736,7885,2256,687,46,9507,1831
6/25/20 3:00 PM,646,785,8213,2254,714,46,7247,2125
6/25/20 2:00 PM,575,906,8735,2253,774,46,3226,2351
6/25/20 1:00 PM,559,699,8501,2251,755,46,294,2965
6/25/20 12:00 PM,560,692,8133,2253,719,46,4,3501
6/25/20 11:00 AM,560,686,7589,2261,708,46,4,3772
6/25/20 10:00 AM,559,674,7844,2260,709,46,6,3696
6/25/20 9:00 AM,558,691,8461,2259,708,46,6,3902
